id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.other,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"114634","20.500.11850/3","Ramos Molina, Lina M.||Chavarro-Mesa, Edisson||dos Santos Pereira, Danilo A.||Silva-Herrera, María del Rosario||Ceresini, Paulo Cezar",,,,"2017-06-12T03:26:10Z","2017-06-12T03:26:10Z","2016-03",,,,,,"1983-4063",,"10.1590/1983-40632016v4638696","http://hdl.handle.net/20.500.11850/114667","en","Escola de Agronomia e Engenharia de Alimentos/UFG",,,"Urochloa spp.||Rhizoctonia oryzae-sativae||Sclerotium hydrophilum","Rhizoctonia solani AG-1 IA infects both rice and signalgrass in the Colombian Llanos",,"Journal Article","Metadata only",,,"2017-06-12T03:30:51Z",,"pub:176467",,"no",,,,,,,,,,"imp593654437738147904",,,"84963718591",,,"1","Agricultural Research in the Tropics = Pesquisa Agropecuária Tropical","46","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,"71","65","Goiânia","published",,,,"2017-07-25T11:07:07Z","2021-02-14T14:06:36Z","true",,"ECIT",,,
"190245","20.500.11850/3","Karkman, Antti||Johnson, Timothy A.||Lyra, Christina||Stedtfeld, Robert D.||Tamminen, Manu||Tiedje, James M.||Virta, Marko",,,,"2017-10-30T07:00:04Z","2017-06-12T03:48:15Z||2017-10-30T07:00:04Z","2016-03","2016-01-31",,,,,"0168-6496||1574-6941",,"10.1093/femsec/fiw014","http://hdl.handle.net/20.500.11850/114918","en","Oxford University Press",,,"Sludge||Sewage||qPCR","High-throughput quantification of antibiotic resistance genes from an urban wastewater treatment plant",,"Journal Article","Metadata only",,"DDC - DDC::5 - Science::570 - Life sciences","2017-06-12T03:48:55Z",,"pub:176727",,"yes",,,,,,,,,,"imp593654490ce9796461","000030350",,"84962144521",,"FEMS microbiol. ecol.","3","FEMS Microbiology Ecology","92","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,,"fiw014","Oxford","published",,,,"2017-10-30T07:00:07Z","2020-02-15T08:32:00Z","true","7 p.","ECIT",,,
"116014","20.500.11850/3","Petitpierre, Blaise||McDougall, Keith||Seipel, Tim||Broennimann, Olivier||Guisan, Antoine||Kueffer, Christoph",,,,"2017-06-12T05:28:19Z","2017-06-12T05:28:19Z","2016-03",,,,,,"1051-0761||1939-5582",,"10.1890/14-1871","http://hdl.handle.net/20.500.11850/116047","en","Wiley",,,"Australian Alps||Elevation limits||Environmental gradients||Invasive plants||Multi-scale approach||Plant traits||Species distribution models||Switzerland","Will climate change increase the risk of plant invasions into mountains?",,"Journal Article","Metadata only",,,"2017-06-12T05:34:08Z",,"pub:177897",,"yes",,,,,,,,,,"imp5936545f0cee345619","000580756",,"84969872371","000374118700017","Ecol. Appl.","2","Ecological Applications","26","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Published online March 2016.","544","530","Hoboken, NJ","published",,,,"2017-07-13T19:42:44Z","2020-02-14T16:52:02Z","true",,"ECIT",,,
"111939","20.500.11850/3","Bundschuh, Rebecca||Kuhn, Ulrike||Bundschuh, Mirco||Naegele, Caroline||Elsaesser, David||Schlechtriemen, Ulrich||Oehen, Bernadette||Hilbeck, Angelika||Otto, Mathias||Schulz, Ralf||Hofmann, Frieder",,,,"2017-06-11T23:49:56Z","2017-06-11T23:49:56Z","2016-03",,,,,,"0048-9697||1879-1026",,"10.1016/j.scitotenv.2015.12.124","http://hdl.handle.net/20.500.11850/111972","en","Elsevier",,,"Exposure probability||Crop plant material||Prioritization procedure||Transgenic crops||Stream types||Geographic information systems","Prioritizing stream types according to their potential risk to receive crop plant material - A GIS-based procedure to assist in the risk assessment of genetically modified crops and systemic insecticide residues",,"Journal Article","Metadata only",,,"2017-06-11T23:50:41Z",,"pub:173463",,"yes",,,,,,,,,,"imp5936540d7745a96865","000054939",,"84953807096","000369630600025","Sci. Total Environ.",,"Science of The Total Environment","547","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Received 3 September 2015, Revised 23 December 2015, Accepted 23 December 2015, Published online 11 January 2016.","233","226","Amsterdam","published",,,,"2017-07-19T11:07:21Z","2022-03-28T14:37:41Z","true",,"ECIT",,,
"113929","20.500.11850/3","Nyerges, Ákos||Csörgő, Bálint||Nagy, István||Bálint, Balázs||Bihari, Péter||Lázár, Viktória||Apjok, Gábor||Umenhoffer, Kinga||Bogos, Balázs||Pósfai, György||Pál, Csaba",,,,"2017-06-12T02:21:53Z","2017-06-12T02:21:53Z","2016-03",,,,,,"0027-8424||1091-6490",,"10.1073/pnas.1520040113","http://hdl.handle.net/20.500.11850/113962","en","National Academy of Sciences",,,"Genome engineering||Synthetic biology||Recombineering||Off-target effects||Methyl-directed mismatch repair","A highly precise and portable genome engineering method allows comparison of mutational effects across bacterial species",,"Journal Article","Metadata only",,,"2017-06-12T02:26:51Z",,"pub:175709",,"yes",,,,,,,,,,"imp593654328951b80728","001003347",,"84959418965","000371204500060","Proc Natl Acad Sci U S A","9","Proceedings of the National Academy of Sciences of the United States of America","113","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","03584","03584",,"2507","2502","Washington, DC","published",,,,"2017-07-19T11:50:35Z","2022-03-28T14:44:31Z","true",,"ECIT",,,
"393872","20.500.11850/3","Leon-Sampedro, Ricardo||Novais, Carla||Peixe, Luísa||Baquero, Fernando||Coque, Teresa M.",,,,"2021-03-09T06:32:50Z","2021-03-08T15:47:41Z||2021-03-09T06:32:50Z","2016-03","2016-02-26","This work describes the diversity and evolution of Tn5801 among enterococci, staphylococci, and streptococci based on analysis of the 5,073 genomes of these bacterial groups available in gene databases. We also examined 610 isolates of Enterococcus (from 10 countries, 1987 to 2010) for the presence of this and other known CTn-tet(M) elements due to the scarcity of data about Tn5801 among enterococci. Genome location (by ICeu-I–pulsed-field gel electrophoresis [PFGE] hybridization/integration site identification), conjugation and fitness (by standard methods), Tn5801 characterization (by long-PCR mapping/sequencing), and clonality (by PFGE/multilocus sequence typing [MLST]) were studied. Twenty-three Tn5801 variants (17 unpublished) clustered in two groups, designated “A” (25 kb; n = 14; predominant in Staphylococcus aureus) and “B” (20 kb; n = 9; predominant in Streptococcus agalactiae). The percent GC content of the common backbone suggests a streptococcal origin of Tn5801 group B, with further acquisition of a 5-kb fragment that resulted in group A. Deep sequence analysis allowed identification of variants associated with clonal lineages of S. aureus (clonal complex 8 [CC8], sequence type 239 [ST239]), S. agalactiae (CC17), Enterococcus faecium (ST17/ST18), or Enterococcus faecalis (ST8), local variants, or variants located in different species and geographical areas. All Tn5801 elements were chromosomally located upstream of the guaA gene, which serves as an integration hot spot. Transferability was demonstrated only for Tn5801 type B among E. faecalis clonal backgrounds, which eventually harbored another Tn5801 copy. The study documents early acquisition of Tn5801 by Enterococcus, Staphylococcus, and Streptococcus. Clonal waves of these pathogens seem to have contributed to the geographical spread and local evolution of the transposon. Horizontal transfer, also demonstrated, could explain the variability observed, with the isolates often containing sequences of different origins.",,,,"0066-4804||1098-6596",,"10.1128/AAC.01864-15","http://hdl.handle.net/20.500.11850/473465","en","American Society for Microbiology",,,,"Diversity and evolution of the Tn5801-tet(M)-like integrative and conjugative elements among Enterococcus, streptococcus, and Staphylococcus",,"Journal Article||Journal Article","Metadata only",,,"2021-03-08T15:47:51Z",,,,"no",,,,,,,,,,,,"35435296","84960154902",,"Antimicrob Agents Chemother","3","Antimicrobial Agents and Chemotherapy","60","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex","09497","09497",,"1746","1736","Washington, DC","published",,,,"2021-03-09T06:33:01Z","2022-03-29T05:40:18Z","true",,"FORM",,,
"322846","20.500.11850/3","Wielgoss, Sebastien||Bergmiller, Tobias||Bischofberger, Anna||Hall, Alex",,,,"2019-12-05T10:19:12Z","2017-06-11T21:44:21Z||2019-12-05T10:19:12Z","2016-03","2015-11-24","Parasitism creates selection for resistance mechanisms in host populations and is hypothesized to promote increased host evolvability. However, the influence of these traits on host evolution when parasites are no longer present is unclear. We used experimental evolution and whole-genome sequencing of Escherichia coli to determine the effects of past and present exposure to parasitic viruses (phages) on the spread of mutator alleles, resistance, and bacterial competitive fitness. We found that mutator alleles spread rapidly during adaptation to any of four different phage species, and this pattern was even more pronounced with multiple phages present simultaneously. However, hypermutability did not detectably accelerate adaptation in the absence of phages and recovery of fitness costs associated with resistance. Several lineages evolved phage resistance through elevated mucoidy, and during subsequent evolution in phage-free conditions they rapidly reverted to nonmucoid, phage-susceptible phenotypes. Genome sequencing revealed that this phenotypic reversion was achieved by additional genetic changes rather than by genotypic reversion of the initial resistance mutations. Insertion sequence (IS) elements played a key role in both the acquisition of resistance and adaptation in the absence of parasites; unlike single nucleotide polymorphisms, IS insertions were not more frequent in mutator lineages. Our results provide a genetic explanation for rapid reversion of mucoidy, a phenotype observed in other bacterial species including human pathogens. Moreover, this demonstrates that the types of genetic change underlying adaptation to fitness costs, and consequently the impact of evolvability mechanisms such as increased point-mutation rates, depend critically on the mechanism of resistance.","application/pdf","10.3929/ethz-b-000108038",,"0737-4038||1537-1719",,"10.1093/molbev/msv270","http://hdl.handle.net/20.500.11850/108038","en","Oxford University Press","Creative Commons Attribution-NonCommercial 4.0 International","http://creativecommons.org/licenses/by-nc/4.0/","experimental evolution||coevolution||mutation rate||bacteriophages","Adaptation to parasites and costs of parasite resistance in mutator and non-mutator bacteria",,"Journal Article","Open access",,,"2017-06-11T21:45:10Z",,"pub:168814",,"yes",,,,,,,,,,"imp593653c742b0d39072","000025306",,"84964478549","000371219500015","Mol Biol Evol","3","Molecular Biology and Evolution","33","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09497 - Hall, Alex / Hall, Alex||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","09497||03939","09497||03939",,"782","770","Oxford","published",,"handle/20.500.11850/186024",,"2017-08-02T13:40:51Z","2023-02-06T17:56:08Z","true",,"ECIT",,,"publishedVersion"
"277596","20.500.11850/3","Sailer, Christian||Schmid, Bernhard||Grossniklaus, Ueli",,,,"2019-01-29T07:48:13Z","2019-01-28T16:08:25Z||2019-01-29T07:48:13Z","2016-02-08","2016-01-28",,,,,"0960-9822||1879-0445",,"http://dx.doi.org/10.1016/j.cub.2015.12.045","http://hdl.handle.net/20.500.11850/320517","en","Cell Press",,,"Apomixis||Hieracium pilosella","Apomixis Allows the Transgenerational Fixation of Phenotypes in Hybrid Plants",,"Journal Article||Journal Article","Metadata only",,,"2019-01-28T16:08:34Z",,,,"no",,,,,,,,,,,,"21999150",,,"Curr Biol","3","Current Biology","26","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander",,"03706",,,"337","331","Cambridge, MA","published",,,,"2019-01-29T07:48:25Z","2020-02-15T16:50:24Z","true",,"FORM",,,
"274455","20.500.11850/3","Garcia, Victor||Feldman, Marcus W.||Regoes, Roland R.",,,,"2019-01-17T13:43:50Z","2017-06-12T02:26:34Z||2019-01-17T13:43:50Z","2016-02-01",,"During early human immunodeficiency virus (HIV) infection multiple CD8+ T cell responses are elicited almost simultaneously. These responses exert strong selective pressures on different parts of HIV’s genome, and select for mutations that escape recognition and are thus beneficial to the virus. Some studies reveal that the later these escape mutations emerge, the more slowly they go to fixation. This pattern of escape rate decrease(ERD) can arise by distinct mechanisms. In particular, in large populations with high beneficial mutation rates interference among different escape strains –an effect that can emerge in evolution with asexual reproduction and results in delayed fixation times of beneficial mutations compared to sexual reproduction– could significantly impact the escape rates of mutations. In this paper, we investigated how interference between these concurrent escape mutations affects their escape rates in systems with multiple epitopes, and whether it could be a source of the ERD pattern. To address these issues, we developed a multilocus Wright-Fisher model of HIV dynamics with selection, mutation and recombination, serving as a null-model for interference. We also derived an interference-free null model assuming initial neutral evolution before immune response elicitation. We found that interference between several equally selectively advantageous mutations can generate the observed ERD pattern. We also found that the number of loci, as well as recombination rates substantially affect ERD. These effects can be explained by the underexponential decline of escape rates over time. Lastly, we found that the observed ERD pattern in HIV infected individuals is consistent with both independent, interference-free mutations as well as interference effects. Our results confirm that interference effects should be considered when analyzing HIV escape mutations. The challenge in estimating escape rates and mutation-associated selective coefficients posed by interference effects cannot simply be overcome by improved sampling frequencies or sizes. This problem is a consequence of the fundamental shortcomings of current estimation techniques under interference regimes. Hence, accounting for the stochastic nature of competition between mutations demands novel estimation methodologies based on the analysis of HIV strains, rather than mutation frequencies.","application/pdf","10.3929/ethz-b-000114030",,"1553-734X||1553-7358",,"10.1371/journal.pcbi.1004721","http://hdl.handle.net/20.500.11850/114030","en","Public Library of Science","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Investigating the Consequences of Interference between Multiple CD8+ T Cell Escape Mutations in Early HIV Infection",,"Journal Article","Open access",,,"2017-06-12T02:26:51Z",,"pub:175800",,"yes",,,,,,,,,,"imp59365435a183739916","005410277",,"84959538059","000376582900002","PLOS comput. biol.","2","PLoS Computational Biology","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","03584","03584",,,"e1004721","San Francisco, CA, USA","published",,,,"2017-07-15T10:14:58Z","2020-02-15T16:40:41Z","true","23 p.","ECIT",,,"publishedVersion"
"112643","20.500.11850/5","Shafer, Aaron B.A.||Wolf, Jochen B.W.||Alves, Paulo C.||Bergström, Linnea||Colling, Guy||Dalén, Love||De Meester, Luc||Ekblom, Robert||Fior, Simone||Hajibabaei, Mehrdad||Hoezel, A. Rus||Hoglund, Jacob||Jensen, Evelyn L.||Krützen, Michael||Norman, Anita J.||Österling, E. Martin||Ouborg, N. Joop||Piccolo, John||Primmer, Craig R.||Reed, Floyd A.||Roumet, Marie||Salmona, Jordi||Schwartz, Michael K.||Segelbacher, Gernot||Thaulow, Jens||Valtonen, Mia||Vergeer, Philippine||Weissensteiner, Matthias||Wheat, Christopher W.||Vilà, Carlese||Zieliński, Piotr",,,,"2017-06-12T00:24:50Z","2017-06-12T00:24:50Z","2016-02",,,,,,"0169-5347||1872-8383",,"10.1016/j.tree.2015.11.010","http://hdl.handle.net/20.500.11850/112676","en","Cell Press",,,,"Reply to Garner et al.",,"Other Journal Item","Metadata only",,,"2017-06-12T00:29:55Z",,"pub:174266",,"yes",,,,,,,,,,"imp593654182a68e51632","000036164",,"84954305143","000369462400002","Trends Ecol Evol","2","Trends in Ecology & Evolution","31","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Published online 17 December 2015.","84","83","London","published",,,,"2017-07-26T19:00:33Z","2018-11-02T22:20:19Z","true",,"ECIT",,,
"110911","20.500.11850/3","van Hardenbroek, M.||Leuenberger, M.||Hartikainen, Hanna||Okamura, B.||Heiri, O.",,,,"2017-06-11T23:22:26Z","2017-06-11T23:22:26Z","2016-02",,,,,,"0018-8158||1573-5117",,"10.1007/s10750-015-2414-y","http://hdl.handle.net/20.500.11850/110944","en","Springer",,,"Freshwater Bryozoa||Stable isotopes||Statoblasts||Lakes||Feeding ecology||Palaeoecology","Bryozoan stable carbon and hydrogen isotopes: relationships between the isotopic composition of zooids, statoblasts and lake water",,"Journal Article","Metadata only",,,"2017-06-11T23:22:47Z",,"pub:172253",,"yes",,,,,,,,,,"imp593653fd8420737626","000047801",,,,"Hydrobiologia","1","Hydrobiologia","765","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705","Published online 29 July 2015.","223","209","Dordrecht","published",,,,"2017-07-15T00:52:14Z","2021-02-14T13:52:27Z","true",,"ECIT",,,
"125339","20.500.11850/3","Matthews, Blake||Aebischer, Thierry||Sullam, Karen E.||Lundsgaard-Hansen, Bänz||Seehausen, Ole",,,,"2017-06-12T18:04:03Z","2017-06-12T18:04:03Z","2016-02",,,,,,"0960-9822||1879-0445",,"10.1016/j.cub.2015.11.070","http://hdl.handle.net/20.500.11850/125372","en","Cell Press",,,"Eco-evolutionary dynamics||Ecological speciation||Adaptive divergence||Rapid evolution||Ecosystem||Stickleback","Experimental Evidence of an Eco-evolutionary Feedback during Adaptive Divergence",,"Journal Article","Metadata only",,,"2017-06-12T18:04:26Z",,"pub:187968",,"yes",,,,,,,,,,"imp5936550ee682095375","000580786",,,,"Curr Biol","4","Current Biology","26","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705","Received 17 August 2015, Revised 4 November 2015, Accepted 24 November 2015, Published online 21 January 2016. Published online by Elsevier.","489","483","Cambridge, MA","published",,,,"2017-07-15T08:39:37Z","2020-02-14T17:45:22Z","true",,"ECIT",,,
"199179","20.500.11850/3","The QUINTESSENCE Consortium||Bohan, David A.||Pomati, Francesco||et al.",,,,"2017-11-30T11:37:24Z","2017-06-12T18:04:02Z||2017-11-30T11:37:24Z","2016-02","2016-01-09",,,,,"0169-5347||1872-8383",,"10.1016/j.tree.2015.12.003","http://hdl.handle.net/20.500.11850/125370","en","Cell Press",,,,"Networking Our Way to Better Ecosystem Service Provision",,"Journal Article","Metadata only",,,"2017-06-12T18:04:26Z",,"pub:187966",,"yes",,,,,,,,,,"imp5936550edbfba87351","000036164",,,,"Trends Ecol Evol","2","Trends in Ecology & Evolution","31","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,"115","105","London","published",,,,"2017-07-15T09:17:41Z","2018-11-06T04:35:00Z","true",,"ECIT",,,
"114166","20.500.11850/3","Uecker, Hildegard||Hermisson, Joachim",,,,"2017-06-12T02:42:25Z","2017-06-12T02:42:25Z","2016-02",,,,,,"1943-2631",,"10.1534/genetics.115.180299","http://hdl.handle.net/20.500.11850/114199","en","Genetics Society of America",,,"Rapid adaptation||Epistasis||Drift||Population dynamics||Ecology","The Role of Recombination in Evolutionary Rescue",,"Journal Article","Metadata only",,,"2017-06-12T02:44:43Z",,"pub:175973",,"yes",,,,,,,,,,"imp593654393188e72669","000047198",,,"000371304600028",,"2","Genetics","202","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian","03584","03584","Manuscript received 5 July 2015, Accepted for publication 16 November 2015, Published online 1 December 2015.","732","721","Bethesda, MD","published",,,,"2017-07-17T12:04:44Z","2021-02-14T14:04:21Z","true",,"ECIT",,,
